Latitude,Longitude,Area Type,Soil Type,Water Sources,Previous Crop,Land Acres,Cropping Type,Crop Category,Crop,Duration (Days),Investment (₹),Profit (₹)
24.31,84.25,Hilly,Inceptisol,Irrigated,Rice,2.2,Long-term,Fruits,Litchi,151,16709,47371
23.09,85.41,Hilly,Inceptisol,Rainfed,Rice,1.0,Long-term,Mixed,Silvipasture,162,72060,195840
23.77,83.76,Plain,Alfisol,Rainfed,Cash Crops,1.1,Short-term,Fruits,Papaya,92,29266,48782
24.45,85.9,Plain,Alfisol,Rainfed,Rice,2.8,Long-term,Vegetables,Cauliflower,162,67252,167058
24.25,85.63,Hilly,Inceptisol,Irrigated,Oilseeds,1.1,Long-term,Cash Crops,Jute,170,93296,204179
24.02,84.38,Plain,Alfisol,Rainfed,Fruits,2.2,Long-term,Fruits,Banana,178,67899,163370
23.02,83.88,Plain,Alfisol,Rainfed,Pulses,2.3,Short-term,Pulses,Pigeon Pea,108,27267,56691
24.28,85.53,Plateau,Entisol,Rainfed,Rice,2.4,Short-term,Fruits,Mango,96,8157,14824
23.99,83.91,Plain,Alfisol,Rainfed,Vegetables,1.6,Long-term,Oilseeds,Groundnut,130,96352,198881
24.13,84.07,Plain,Alfisol,Rainfed,Cash Crops,2.5,Long-term,Cash Crops,Sugarcane,129,54973,132289
23.06,85.84,Plateau,Entisol,Irrigated,Cash Crops,2.5,Long-term,Pulses,Lentil,137,11793,27344
24.23,84.09,Hilly,Inceptisol,Irrigated,Pulses,2.4,Long-term,Cereals,Maize,151,45128,68818
24.35,83.55,Plain,Alfisol,Rainfed,Maize,1.7,Short-term,Fruits,Papaya,119,13561,22983
23.55,84.55,Hilly,Inceptisol,Irrigated,Pulses,2.9,Short-term,Oilseeds,Soybean,102,51061,118935
23.46,84.28,Plateau,Entisol,Rainfed,Maize,1.5,Long-term,Fruits,Guava,152,61993,127508
24.05,85.29,Plain,Alfisol,Irrigated,Rice,1.0,Long-term,Pulses,Pigeon Pea,128,52465,132413
24.16,83.87,Plateau,Entisol,Rainfed,Vegetables,1.3,Long-term,Mixed,Silvipasture,127,53978,161406
24.37,83.65,Plain,Alfisol,Irrigated,Cash Crops,1.3,Long-term,Pulses,Gram,129,54226,122220
24.41,85.99,Plain,Alfisol,Rainfed,Pulses,2.5,Short-term,Vegetables,Tomato,103,97877,171525
23.75,85.11,Plateau,Entisol,Irrigated,Cash Crops,1.3,Short-term,Mixed,Intercropping,108,55852,134376
23.44,84.76,Hilly,Inceptisol,Rainfed,Vegetables,2.7,Short-term,Oilseeds,Sesame,97,81178,236113
23.52,83.53,Plateau,Entisol,Irrigated,Vegetables,1.6,Long-term,Cash Crops,Tobacco,159,7425,19216
23.43,85.25,Plain,Alfisol,Irrigated,Rice,1.0,Long-term,Mixed,Silvipasture,146,5246,10965
23.42,83.77,Hilly,Inceptisol,Irrigated,Oilseeds,1.2,Long-term,Oilseeds,Soybean,168,25962,42740
24.49,85.29,Plateau,Entisol,Irrigated,Oilseeds,2.5,Long-term,Oilseeds,Soybean,128,88176,163206
23.69,85.35,Plateau,Entisol,Irrigated,Oilseeds,1.5,Short-term,Cash Crops,Sugarcane,90,6065,11607
23.7,85.97,Plateau,Entisol,Rainfed,Vegetables,2.8,Short-term,Cash Crops,Sugarcane,109,47119,113931
24.31,83.63,Plateau,Entisol,Rainfed,Cash Crops,2.6,Long-term,Vegetables,Onion,126,82654,164589
24.28,85.7,Hilly,Inceptisol,Rainfed,Cash Crops,2.0,Long-term,Pulses,Gram,149,14630,29039
24.45,85.45,Plateau,Entisol,Irrigated,Fruits,2.3,Long-term,Cereals,Millet,148,17313,48694
23.51,84.46,Plateau,Entisol,Rainfed,Cash Crops,1.3,Short-term,Fruits,Mango,111,7389,14225
24.06,85.33,Hilly,Inceptisol,Irrigated,Oilseeds,2.1,Long-term,Cereals,Barley,137,6744,10320
23.3,85.92,Hilly,Inceptisol,Rainfed,Fruits,2.9,Short-term,Oilseeds,Groundnut,91,27118,45770
24.09,84.92,Plateau,Entisol,Irrigated,Vegetables,1.7,Short-term,Oilseeds,Sunflower,107,8295,12756
23.94,83.65,Hilly,Inceptisol,Rainfed,Rice,2.8,Long-term,Mixed,Intercropping,144,43778,96403
24.29,83.71,Plateau,Entisol,Rainfed,Fruits,2.2,Long-term,Oilseeds,Groundnut,156,58383,114482
24.25,85.63,Plateau,Entisol,Rainfed,Cash Crops,2.9,Long-term,Vegetables,Onion,179,68471,179757
23.39,83.9,Plateau,Entisol,Rainfed,Rice,2.3,Long-term,Cash Crops,Jute,154,17344,29218
24.03,85.88,Plain,Alfisol,Rainfed,Oilseeds,2.8,Long-term,Mixed,Silvipasture,153,70699,168762
23.83,85.62,Plateau,Entisol,Irrigated,Rice,1.9,Long-term,Cash Crops,Sugarcane,178,14532,34796
24.04,83.8,Plateau,Entisol,Rainfed,Pulses,1.8,Long-term,Fruits,Guava,135,94600,257243
23.18,85.12,Hilly,Inceptisol,Rainfed,Rice,1.8,Long-term,Cereals,Sorghum,165,66675,107961
23.99,85.37,Plateau,Entisol,Irrigated,Maize,2.5,Long-term,Cash Crops,Cotton,166,74345,130423
24.42,83.85,Plateau,Entisol,Rainfed,Maize,1.6,Long-term,Fruits,Mango,170,61473,120773
23.83,85.76,Hilly,Inceptisol,Irrigated,Rice,1.9,Short-term,Pulses,Lentil,95,35553,53476
23.96,83.56,Hilly,Inceptisol,Irrigated,Rice,1.5,Short-term,Vegetables,Cauliflower,116,14808,24557
23.24,85.25,Plain,Alfisol,Rainfed,Cash Crops,1.3,Long-term,Mixed,Silvipasture,175,19809,44219
24.12,83.92,Hilly,Inceptisol,Irrigated,Pulses,1.6,Short-term,Vegetables,Cabbage,106,60961,133520
23.68,85.53,Hilly,Inceptisol,Irrigated,Cash Crops,2.7,Long-term,Oilseeds,Soybean,179,85696,228430
23.35,85.68,Plateau,Entisol,Rainfed,Rice,2.6,Short-term,Cereals,Rice,116,35432,88705
23.04,83.64,Plain,Alfisol,Rainfed,Rice,2.6,Long-term,Mixed,Intercropping,143,49814,133156
23.05,84.34,Hilly,Inceptisol,Irrigated,Cash Crops,1.7,Long-term,Cereals,Millet,159,56804,121260
23.48,83.83,Hilly,Inceptisol,Irrigated,Oilseeds,2.5,Short-term,Cash Crops,Jute,106,43352,121375
24.21,84.1,Hilly,Inceptisol,Rainfed,Vegetables,2.0,Short-term,Mixed,Agroforestry,114,74079,129354
23.57,85.13,Plateau,Entisol,Irrigated,Cash Crops,2.7,Long-term,Cash Crops,Jute,168,98059,250740
23.45,85.3,Hilly,Inceptisol,Irrigated,Pulses,2.2,Long-term,Fruits,Banana,172,68280,106525
23.64,84.49,Plain,Alfisol,Irrigated,Rice,1.7,Short-term,Cash Crops,Tobacco,101,91699,223080
23.81,84.65,Hilly,Inceptisol,Rainfed,Maize,1.7,Long-term,Mixed,Intercropping,157,87957,219785
23.6,84.58,Plain,Alfisol,Irrigated,Rice,1.2,Long-term,Vegetables,Cabbage,136,69293,186207
23.24,85.77,Plateau,Entisol,Irrigated,Pulses,2.1,Long-term,Cash Crops,Tobacco,145,85305,255725
24.29,84.59,Plateau,Entisol,Rainfed,Rice,2.0,Short-term,Cash Crops,Tobacco,101,85341,159728
23.9,83.55,Plain,Alfisol,Irrigated,Vegetables,2.3,Short-term,Oilseeds,Mustard,117,85510,208623
23.29,84.68,Plain,Alfisol,Irrigated,Cash Crops,2.4,Short-term,Oilseeds,Sunflower,98,92108,142338
23.43,85.72,Hilly,Inceptisol,Rainfed,Cash Crops,1.0,Short-term,Oilseeds,Soybean,94,75814,155822
24.33,84.38,Plain,Alfisol,Rainfed,Cash Crops,2.9,Long-term,Mixed,Intercropping,130,78078,207710
23.11,84.0,Plateau,Entisol,Rainfed,Fruits,1.9,Short-term,Pulses,Black Gram,96,22321,45653
24.04,83.52,Plain,Alfisol,Irrigated,Rice,2.5,Long-term,Fruits,Litchi,167,98864,255001
23.86,84.7,Hilly,Inceptisol,Rainfed,Oilseeds,2.1,Short-term,Pulses,Gram,92,13579,40302
23.07,85.72,Plain,Alfisol,Irrigated,Maize,1.3,Long-term,Cash Crops,Tobacco,122,26517,44718
23.44,83.55,Hilly,Inceptisol,Rainfed,Cash Crops,1.1,Long-term,Oilseeds,Mustard,176,52661,154333
23.09,84.03,Hilly,Inceptisol,Rainfed,Pulses,1.3,Long-term,Fruits,Mango,156,9103,20162
23.35,85.53,Hilly,Inceptisol,Rainfed,Maize,2.2,Short-term,Vegetables,Cauliflower,117,74223,129941
23.87,85.03,Plain,Alfisol,Rainfed,Oilseeds,1.4,Short-term,Vegetables,Cabbage,110,94637,248146
24.33,85.5,Plain,Alfisol,Rainfed,Oilseeds,1.4,Short-term,Cash Crops,Sugarcane,107,98941,221441
23.92,85.37,Plain,Alfisol,Rainfed,Cash Crops,2.7,Short-term,Cereals,Wheat,118,42279,125350
23.72,84.56,Plain,Alfisol,Irrigated,Pulses,1.0,Short-term,Fruits,Mango,112,32221,77337
24.28,84.15,Plateau,Entisol,Irrigated,Fruits,3.0,Short-term,Oilseeds,Mustard,98,33119,96944
24.02,84.99,Hilly,Inceptisol,Irrigated,Maize,2.5,Long-term,Vegetables,Cauliflower,160,27301,81748
23.84,84.35,Plain,Alfisol,Irrigated,Fruits,2.1,Short-term,Cereals,Barley,96,63849,181002
24.05,85.15,Plain,Alfisol,Irrigated,Rice,2.0,Short-term,Cash Crops,Cotton,104,8218,22524
23.01,84.03,Plateau,Entisol,Rainfed,Vegetables,2.9,Short-term,Mixed,Agroforestry,107,96408,171267
23.51,85.14,Hilly,Inceptisol,Rainfed,Cash Crops,1.1,Short-term,Mixed,Agroforestry,119,24289,60198
23.43,85.25,Hilly,Inceptisol,Rainfed,Rice,1.8,Long-term,Cereals,Wheat,129,93049,234237
23.71,85.62,Plateau,Entisol,Irrigated,Oilseeds,2.8,Long-term,Cash Crops,Jute,126,90232,241089
23.14,83.76,Hilly,Inceptisol,Rainfed,Pulses,2.0,Long-term,Vegetables,Potato,125,33966,97592
23.82,85.45,Hilly,Inceptisol,Rainfed,Maize,1.7,Long-term,Oilseeds,Sunflower,139,61037,162621
24.49,85.1,Plateau,Entisol,Irrigated,Fruits,1.9,Long-term,Fruits,Papaya,175,39178,100492
24.36,84.83,Plateau,Entisol,Rainfed,Maize,2.3,Long-term,Vegetables,Potato,131,70316,159114
23.54,83.71,Plateau,Entisol,Rainfed,Fruits,1.7,Short-term,Oilseeds,Sunflower,94,6473,11714
23.89,84.54,Plateau,Entisol,Irrigated,Vegetables,1.1,Short-term,Cash Crops,Sugarcane,107,13832,23659
23.84,84.41,Plain,Alfisol,Rainfed,Pulses,2.2,Long-term,Cash Crops,Jute,121,32689,53387
24.04,83.97,Hilly,Inceptisol,Rainfed,Rice,1.4,Long-term,Mixed,Intercropping,158,71508,164440
24.05,85.86,Plain,Alfisol,Irrigated,Fruits,1.2,Short-term,Fruits,Litchi,106,28358,59129
23.06,83.91,Plain,Alfisol,Rainfed,Pulses,2.2,Long-term,Fruits,Banana,155,73692,138616
24.05,84.38,Hilly,Inceptisol,Rainfed,Vegetables,2.4,Long-term,Cash Crops,Tobacco,169,3379,7727
23.05,83.88,Plain,Alfisol,Rainfed,Vegetables,1.5,Long-term,Cereals,Sorghum,121,48990,92393
23.58,84.97,Plateau,Entisol,Irrigated,Maize,2.9,Short-term,Cereals,Millet,102,67239,118685
23.5,84.24,Plain,Alfisol,Irrigated,Fruits,1.8,Short-term,Mixed,Intercropping,94,83382,229753
23.1,84.48,Plateau,Entisol,Rainfed,Fruits,1.8,Long-term,Cereals,Wheat,155,43671,83331
24.15,85.32,Plain,Alfisol,Rainfed,Fruits,1.6,Long-term,Vegetables,Tomato,160,17797,37556
23.02,85.05,Plain,Alfisol,Irrigated,Fruits,2.1,Long-term,Fruits,Mango,167,89879,154205
23.81,84.53,Plain,Alfisol,Rainfed,Maize,1.2,Long-term,Cereals,Barley,125,28922,46920
23.17,85.41,Hilly,Inceptisol,Irrigated,Rice,2.2,Long-term,Pulses,Green Gram,121,94690,158334
23.41,84.05,Hilly,Inceptisol,Irrigated,Rice,1.1,Long-term,Mixed,Intercropping,136,88959,149906
24.44,84.75,Hilly,Inceptisol,Irrigated,Oilseeds,1.2,Short-term,Vegetables,Cauliflower,101,97136,272094
24.1,85.45,Plateau,Entisol,Irrigated,Rice,1.1,Short-term,Mixed,Intercropping,90,26299,47766
23.43,85.9,Hilly,Inceptisol,Irrigated,Maize,2.1,Long-term,Pulses,Lentil,140,15481,24437
23.78,83.99,Plain,Alfisol,Rainfed,Fruits,1.4,Long-term,Cereals,Millet,176,89800,233663
23.27,85.66,Plateau,Entisol,Irrigated,Oilseeds,1.4,Long-term,Pulses,Gram,159,88480,209751
23.27,84.2,Plain,Alfisol,Rainfed,Maize,1.6,Long-term,Mixed,Agroforestry,144,3653,10797
24.04,85.48,Plateau,Entisol,Irrigated,Maize,2.6,Long-term,Pulses,Black Gram,156,13805,23865
23.56,84.69,Hilly,Inceptisol,Rainfed,Pulses,1.8,Long-term,Mixed,Silvipasture,161,82366,219490
23.46,84.95,Plateau,Entisol,Rainfed,Vegetables,1.2,Long-term,Pulses,Green Gram,145,66697,144758
23.44,83.65,Plain,Alfisol,Irrigated,Fruits,2.9,Long-term,Fruits,Litchi,151,71221,160515
24.48,84.58,Plateau,Entisol,Irrigated,Maize,1.5,Long-term,Cereals,Sorghum,164,47449,87385
23.72,83.65,Plateau,Entisol,Rainfed,Fruits,1.6,Short-term,Pulses,Lentil,90,91069,257796
24.35,85.36,Hilly,Inceptisol,Rainfed,Pulses,2.9,Short-term,Cereals,Barley,111,60042,124817
23.2,85.98,Plateau,Entisol,Rainfed,Vegetables,1.7,Long-term,Cereals,Wheat,145,75964,165206
23.3,83.58,Hilly,Inceptisol,Rainfed,Vegetables,2.8,Long-term,Fruits,Guava,161,90097,137977
23.77,84.53,Plain,Alfisol,Irrigated,Fruits,1.2,Short-term,Pulses,Green Gram,93,84786,229390
23.86,83.57,Hilly,Inceptisol,Rainfed,Oilseeds,1.7,Long-term,Fruits,Litchi,123,74876,189445
23.02,84.28,Plateau,Entisol,Rainfed,Vegetables,2.6,Short-term,Cash Crops,Jute,119,48010,115827
23.25,85.94,Hilly,Inceptisol,Rainfed,Rice,2.2,Long-term,Mixed,Agroforestry,157,17387,34373
24.2,83.8,Plain,Alfisol,Irrigated,Fruits,1.6,Long-term,Vegetables,Cauliflower,146,83914,166013
23.5,84.38,Plain,Alfisol,Irrigated,Vegetables,2.8,Long-term,Mixed,Silvipasture,157,54099,144986
24.36,85.95,Plateau,Entisol,Rainfed,Fruits,1.3,Long-term,Vegetables,Brinjal,143,27984,80655
23.62,83.97,Hilly,Inceptisol,Rainfed,Fruits,2.7,Long-term,Mixed,Agroforestry,140,72512,133964
23.28,83.51,Plateau,Entisol,Rainfed,Rice,1.3,Long-term,Vegetables,Onion,160,10172,16054
23.66,84.32,Plain,Alfisol,Rainfed,Vegetables,2.8,Long-term,Oilseeds,Groundnut,141,24162,44252
23.59,85.44,Plain,Alfisol,Rainfed,Pulses,1.1,Long-term,Cereals,Maize,179,28509,79061
23.79,83.69,Plateau,Entisol,Irrigated,Vegetables,1.5,Short-term,Mixed,Agroforestry,99,73923,221456
24.42,83.6,Hilly,Inceptisol,Rainfed,Cash Crops,1.9,Short-term,Oilseeds,Mustard,99,16890,28370
23.93,83.72,Hilly,Inceptisol,Rainfed,Oilseeds,1.7,Long-term,Fruits,Guava,164,31627,88661
23.86,83.7,Plateau,Entisol,Rainfed,Pulses,2.9,Long-term,Oilseeds,Sesame,137,98620,282079
23.94,84.84,Plain,Alfisol,Rainfed,Rice,2.9,Short-term,Mixed,Silvipasture,108,14958,43925
23.31,85.07,Hilly,Inceptisol,Irrigated,Vegetables,2.6,Long-term,Cash Crops,Jute,170,13029,20521
24.45,84.17,Plateau,Entisol,Rainfed,Maize,2.8,Long-term,Vegetables,Onion,157,71142,169442
23.58,83.75,Hilly,Inceptisol,Irrigated,Cash Crops,2.0,Long-term,Cereals,Wheat,145,29493,79855
23.72,85.13,Plain,Alfisol,Irrigated,Rice,2.0,Long-term,Vegetables,Tomato,136,10194,18482
23.4,85.81,Plain,Alfisol,Rainfed,Pulses,2.6,Long-term,Pulses,Lentil,150,59839,119606
23.3,83.77,Hilly,Inceptisol,Irrigated,Oilseeds,2.3,Long-term,Pulses,Green Gram,172,54388,90622
23.32,85.94,Hilly,Inceptisol,Rainfed,Rice,1.7,Short-term,Mixed,Agroforestry,118,13817,34380
23.52,85.91,Plateau,Entisol,Rainfed,Rice,2.1,Short-term,Pulses,Pigeon Pea,111,53020,132268
23.29,85.47,Hilly,Inceptisol,Irrigated,Maize,2.0,Long-term,Fruits,Mango,152,94613,144767
23.88,84.07,Plain,Alfisol,Irrigated,Pulses,2.3,Short-term,Vegetables,Brinjal,95,36680,87121
24.37,85.01,Plain,Alfisol,Rainfed,Pulses,1.4,Short-term,Cash Crops,Cotton,105,8377,21150
24.23,83.79,Hilly,Inceptisol,Irrigated,Oilseeds,1.5,Short-term,Fruits,Mango,105,34442,102270
23.31,84.39,Hilly,Inceptisol,Rainfed,Vegetables,1.2,Long-term,Oilseeds,Sunflower,155,13169,39399
23.38,85.58,Plateau,Entisol,Rainfed,Rice,1.0,Long-term,Vegetables,Cabbage,160,42045,77980
23.05,83.72,Hilly,Inceptisol,Irrigated,Vegetables,1.6,Short-term,Vegetables,Brinjal,94,82212,174330
23.3,83.92,Plain,Alfisol,Rainfed,Cash Crops,1.3,Short-term,Vegetables,Cabbage,114,69494,157824
23.34,84.16,Plateau,Entisol,Rainfed,Oilseeds,2.7,Short-term,Pulses,Pigeon Pea,104,94076,154909
23.75,85.99,Hilly,Inceptisol,Rainfed,Fruits,2.9,Long-term,Fruits,Papaya,175,18610,36866
24.27,85.81,Plain,Alfisol,Rainfed,Maize,1.7,Short-term,Mixed,Silvipasture,108,87923,211235
23.38,84.46,Plateau,Entisol,Rainfed,Rice,2.5,Long-term,Fruits,Banana,120,59250,115412
24.14,85.23,Hilly,Inceptisol,Irrigated,Vegetables,1.1,Short-term,Pulses,Gram,113,28986,67131
23.05,84.77,Plateau,Entisol,Rainfed,Pulses,1.7,Long-term,Fruits,Guava,132,39873,112870
24.11,85.47,Hilly,Inceptisol,Rainfed,Maize,2.3,Long-term,Mixed,Intercropping,167,44332,83567
23.38,85.26,Plateau,Entisol,Irrigated,Fruits,2.5,Long-term,Cereals,Wheat,158,59044,113181
24.25,84.52,Plain,Alfisol,Rainfed,Cash Crops,1.2,Short-term,Fruits,Litchi,115,20746,31226
23.66,84.6,Hilly,Inceptisol,Rainfed,Rice,2.8,Long-term,Mixed,Intercropping,156,77743,169386
23.34,85.56,Hilly,Inceptisol,Rainfed,Vegetables,1.5,Short-term,Cash Crops,Jute,95,15109,34906
23.24,83.57,Plateau,Entisol,Rainfed,Pulses,1.6,Long-term,Fruits,Mango,151,71183,108815
23.07,85.79,Hilly,Inceptisol,Irrigated,Vegetables,2.5,Long-term,Oilseeds,Groundnut,120,13281,21688
23.39,85.37,Plain,Alfisol,Rainfed,Rice,1.6,Long-term,Mixed,Silvipasture,122,46990,80331
23.8,83.58,Plateau,Entisol,Rainfed,Pulses,1.5,Short-term,Vegetables,Onion,115,34839,75508
24.28,83.62,Plateau,Entisol,Rainfed,Maize,1.4,Short-term,Cereals,Maize,101,21799,63508
24.1,84.63,Plain,Alfisol,Rainfed,Maize,1.6,Long-term,Fruits,Mango,147,95739,177877
23.23,83.79,Hilly,Inceptisol,Rainfed,Cash Crops,1.4,Short-term,Oilseeds,Sesame,112,66509,109211
24.21,83.61,Plain,Alfisol,Irrigated,Rice,2.9,Long-term,Mixed,Agroforestry,155,76361,210439
24.45,84.14,Plain,Alfisol,Irrigated,Maize,1.1,Long-term,Fruits,Papaya,150,84032,239437
24.43,84.21,Plain,Alfisol,Rainfed,Pulses,1.2,Short-term,Cash Crops,Sugarcane,116,23267,54580
24.41,85.82,Plain,Alfisol,Rainfed,Rice,2.6,Short-term,Oilseeds,Sunflower,93,26049,67420
24.2,84.45,Plain,Alfisol,Rainfed,Maize,1.6,Long-term,Pulses,Black Gram,131,28313,70459
23.31,84.49,Hilly,Inceptisol,Rainfed,Maize,2.2,Short-term,Fruits,Banana,117,21358,54602
24.12,84.41,Plateau,Entisol,Irrigated,Vegetables,2.1,Short-term,Oilseeds,Sesame,100,45752,131258
23.69,84.8,Plateau,Entisol,Rainfed,Fruits,2.1,Long-term,Mixed,Intercropping,174,6079,9433
23.38,85.44,Hilly,Inceptisol,Irrigated,Pulses,2.5,Short-term,Pulses,Pigeon Pea,100,53159,113162
23.31,85.14,Plateau,Entisol,Rainfed,Vegetables,2.5,Long-term,Fruits,Litchi,180,25599,67863
23.05,84.97,Hilly,Inceptisol,Rainfed,Fruits,1.6,Short-term,Oilseeds,Sesame,93,4255,11680
23.36,83.67,Plain,Alfisol,Irrigated,Pulses,2.7,Short-term,Oilseeds,Soybean,99,94759,280365
23.96,84.47,Plateau,Entisol,Irrigated,Rice,1.2,Long-term,Oilseeds,Mustard,124,12513,30193
23.15,83.91,Plain,Alfisol,Rainfed,Cash Crops,2.8,Long-term,Pulses,Pigeon Pea,121,58779,158274
23.04,85.33,Hilly,Inceptisol,Irrigated,Rice,1.2,Long-term,Cereals,Rice,125,67287,110419
24.08,85.32,Plateau,Entisol,Rainfed,Cash Crops,2.0,Short-term,Cash Crops,Tobacco,99,75179,179290
23.74,85.32,Hilly,Inceptisol,Rainfed,Oilseeds,2.1,Short-term,Pulses,Lentil,93,4905,14459
23.47,85.28,Plain,Alfisol,Irrigated,Pulses,2.7,Short-term,Pulses,Black Gram,101,36400,86286
23.3,84.09,Plateau,Entisol,Rainfed,Vegetables,2.8,Long-term,Fruits,Litchi,149,9989,19418
23.83,84.34,Hilly,Inceptisol,Rainfed,Maize,2.6,Short-term,Mixed,Intercropping,112,78438,223099
23.86,84.69,Hilly,Inceptisol,Rainfed,Cash Crops,1.3,Short-term,Pulses,Pigeon Pea,116,9670,25538
23.32,84.63,Plateau,Entisol,Rainfed,Maize,2.2,Long-term,Oilseeds,Mustard,172,40829,74334
23.65,83.91,Plain,Alfisol,Rainfed,Pulses,1.2,Short-term,Cash Crops,Sugarcane,116,34642,77445
23.17,85.23,Plain,Alfisol,Rainfed,Oilseeds,2.2,Long-term,Fruits,Guava,143,74441,161363
23.7,85.88,Hilly,Inceptisol,Rainfed,Oilseeds,2.4,Long-term,Pulses,Pigeon Pea,124,50883,109384
24.23,84.78,Plain,Alfisol,Rainfed,Cash Crops,2.5,Short-term,Oilseeds,Soybean,108,75004,135372
23.74,85.17,Plateau,Entisol,Irrigated,Oilseeds,1.8,Short-term,Pulses,Pigeon Pea,91,89841,206741
24.03,85.49,Hilly,Inceptisol,Rainfed,Pulses,2.4,Long-term,Fruits,Litchi,150,49728,112700
24.36,84.97,Plateau,Entisol,Rainfed,Oilseeds,1.3,Long-term,Fruits,Banana,177,74932,153798
24.06,83.51,Plateau,Entisol,Irrigated,Vegetables,2.2,Long-term,Vegetables,Cabbage,174,55975,112274
23.22,84.08,Hilly,Inceptisol,Irrigated,Pulses,1.9,Short-term,Pulses,Black Gram,101,25676,47662
23.51,83.86,Plateau,Entisol,Irrigated,Fruits,1.1,Short-term,Cash Crops,Sugarcane,93,79309,128842
23.44,84.06,Hilly,Inceptisol,Rainfed,Pulses,2.7,Long-term,Fruits,Papaya,142,6321,9570
23.51,83.62,Plain,Alfisol,Rainfed,Maize,1.3,Long-term,Fruits,Mango,127,54312,154779
23.44,83.91,Hilly,Inceptisol,Rainfed,Oilseeds,1.7,Long-term,Fruits,Papaya,174,77929,188926
23.3,84.03,Plateau,Entisol,Rainfed,Fruits,1.8,Short-term,Vegetables,Tomato,100,57461,120482
23.29,84.85,Hilly,Inceptisol,Rainfed,Vegetables,2.0,Short-term,Oilseeds,Soybean,103,9214,24534
23.95,83.96,Hilly,Inceptisol,Rainfed,Oilseeds,3.0,Short-term,Cash Crops,Cotton,103,76561,195340
24.41,83.96,Plateau,Entisol,Rainfed,Pulses,2.3,Short-term,Fruits,Guava,112,88249,260425
23.23,83.59,Plateau,Entisol,Rainfed,Fruits,1.3,Long-term,Mixed,Intercropping,135,58532,114441
23.26,84.62,Hilly,Inceptisol,Rainfed,Vegetables,2.1,Long-term,Mixed,Agroforestry,133,74127,197534
23.14,85.9,Plateau,Entisol,Irrigated,Cash Crops,2.9,Long-term,Cereals,Barley,164,51567,86348
23.09,84.42,Plateau,Entisol,Irrigated,Oilseeds,2.2,Long-term,Pulses,Gram,169,23032,38370
24.28,83.87,Hilly,Inceptisol,Rainfed,Maize,1.6,Long-term,Cash Crops,Jute,175,77774,164053
23.53,85.18,Plateau,Entisol,Rainfed,Pulses,1.5,Long-term,Fruits,Guava,135,95226,237209
23.65,84.44,Plain,Alfisol,Rainfed,Maize,2.6,Short-term,Cereals,Wheat,117,46761,116395
23.27,83.89,Plain,Alfisol,Rainfed,Fruits,2.5,Short-term,Cash Crops,Sugarcane,119,44544,87308
24.41,84.97,Plain,Alfisol,Irrigated,Vegetables,2.6,Long-term,Fruits,Litchi,139,43144,72345
24.18,84.28,Plain,Alfisol,Rainfed,Maize,1.6,Long-term,Oilseeds,Mustard,166,97390,222499
24.47,85.31,Plateau,Entisol,Rainfed,Rice,2.8,Long-term,Vegetables,Cauliflower,168,9496,15835
24.28,83.71,Plain,Alfisol,Irrigated,Pulses,1.7,Short-term,Oilseeds,Mustard,101,3414,6416
24.44,85.55,Plain,Alfisol,Rainfed,Oilseeds,1.4,Long-term,Cash Crops,Sugarcane,156,66415,101373
23.14,83.55,Hilly,Inceptisol,Rainfed,Pulses,1.7,Short-term,Oilseeds,Groundnut,116,8057,20125
23.51,84.04,Hilly,Inceptisol,Rainfed,Fruits,2.9,Long-term,Fruits,Guava,124,43757,112568
23.97,85.21,Plateau,Entisol,Rainfed,Fruits,2.0,Short-term,Cash Crops,Cotton,90,98455,201452
23.4,83.87,Plateau,Entisol,Rainfed,Vegetables,2.3,Short-term,Vegetables,Tomato,90,20377,57984
23.78,84.72,Hilly,Inceptisol,Rainfed,Vegetables,2.7,Long-term,Pulses,Green Gram,155,52791,147320
23.27,84.04,Hilly,Inceptisol,Rainfed,Cash Crops,1.3,Long-term,Oilseeds,Soybean,170,79506,123246
23.64,84.57,Plateau,Entisol,Irrigated,Maize,2.8,Long-term,Mixed,Intercropping,169,97798,252745
24.32,84.0,Plain,Alfisol,Irrigated,Vegetables,3.0,Long-term,Pulses,Black Gram,123,27574,56212
24.19,84.83,Plain,Alfisol,Rainfed,Pulses,2.5,Long-term,Fruits,Guava,173,52706,146922
23.84,83.81,Plain,Alfisol,Rainfed,Oilseeds,2.3,Long-term,Oilseeds,Sesame,149,85243,185194
24.49,85.03,Plain,Alfisol,Irrigated,Maize,2.4,Long-term,Oilseeds,Groundnut,174,67880,173474
24.3,83.86,Plain,Alfisol,Rainfed,Pulses,2.9,Long-term,Mixed,Intercropping,161,8409,15072
23.67,83.83,Plain,Alfisol,Rainfed,Cash Crops,1.0,Long-term,Vegetables,Cauliflower,163,32800,88376
23.66,84.89,Plain,Alfisol,Rainfed,Vegetables,2.3,Short-term,Oilseeds,Sesame,105,16093,25254
23.79,84.62,Plateau,Entisol,Rainfed,Fruits,1.2,Long-term,Vegetables,Potato,127,81619,203223
23.7,83.88,Hilly,Inceptisol,Irrigated,Vegetables,2.4,Long-term,Mixed,Silvipasture,130,76077,168031
24.13,85.54,Hilly,Inceptisol,Rainfed,Cash Crops,3.0,Long-term,Oilseeds,Sesame,142,13210,35198
24.05,84.34,Hilly,Inceptisol,Rainfed,Vegetables,2.8,Short-term,Cereals,Rice,101,97852,237618
